일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/07/24","70400","100","0.14","70100","70900","69900","13418597","945209051900","420272691520000","5969782550"
"2023/07/21","70300","-700","-0.99","70400","70400","69400","16528926","1155386360200","419675713265000","5969782550"
"2023/07/20","71000","-700","-0.98","71100","71500","70800","9732730","692487601800","423854561050000","5969782550"
"2023/07/19","71700","-300","-0.42","72700","72800","71300","10896412","782147498048","428033408835000","5969782550"
"2023/07/18","72000","-1300","-1.77","73200","73500","72000","11697900","847564074902","429824343600000","5969782550"
"2023/07/17","73300","-100","-0.14","73200","73500","72800","10060049","736819227400","437585060915000","5969782550"
"2023/07/14","73400","1500","2.09","72500","73400","72400","15882519","1159932414471","438182039170000","5969782550"
"2023/07/13","71900","0","0.00","72400","72600","71900","14417279","1041644744600","429227365345000","5969782550"
"2023/07/12","71900","400","0.56","71200","72000","71100","10375581","742662492675","429227365345000","5969782550"
"2023/07/11","71500","2000","2.88","70200","71500","70100","12177392","863673766650","426839452325000","5969782550"
"2023/07/10","69500","-400","-0.57","70000","70400","69200","11713926","816772079400","414899887225000","5969782550"
"2023/07/07","69900","-1700","-2.37","71100","71400","69800","17308877","1215404338500","417287800245000","5969782550"
"2023/07/06","71600","-400","-0.56","71900","72400","71500","14777667","1061491980700","427436430580000","5969782550"
"2023/07/05","72000","-1000","-1.37","73000","73300","71900","12310610","889637363400","429824343600000","5969782550"
"2023/07/04","73000","0","0.00","73400","73600","72900","10214350","747624440200","435794126150000","5969782550"
"2023/07/03","73000","800","1.11","72700","73200","72600","10722181","782251095800","435794126150000","5969782550"
"2023/06/30","72200","-200","-0.28","72500","72700","71700","11694765","844353820176","431018300110000","5969782550"
"2023/06/29","72400","-300","-0.41","73100","73400","72400","12229967","891731369446","432212256620000","5969782550"
"2023/06/28","72700","100","0.14","72600","72700","72000","8783093","635516679700","434003191385000","5969782550"
"2023/06/27","72600","200","0.28","72500","72600","72000","9442997","683624715982","433406213130000","5969782550"
"2023/06/26","72400","800","1.12","71700","72500","71500","10541901","761525382100","432212256620000","5969782550"
"2023/06/23","71600","300","0.42","72000","72200","71600","12329484","885945930513","427436430580000","5969782550"
"2023/06/22","71300","800","1.13","70200","71500","70100","11411007","811437978080","425645495815000","5969782550"
"2023/06/21","70500","-900","-1.26","70700","71200","70400","10626603","752120696260","420869669775000","5969782550"
"2023/06/20","71400","200","0.28","70700","71400","70400","11557883","820834326200","426242474070000","5969782550"
"2023/06/19","71200","-600","-0.84","71300","71700","70900","11100887","789407044400","425048517560000","5969782550"
"2023/06/16","71800","300","0.42","71800","71900","70900","15373696","1098192684298","428630387090000","5969782550"
"2023/06/15","71500","-400","-0.56","72100","72300","71300","13614994","977638034140","426839452325000","5969782550"
"2023/06/14","71900","-100","-0.14","72100","72200","71100","12541046","898255870000","429227365345000","5969782550"
